index,date,close,diff,open,high,low,volume,updown,등락률,날짜,언론사,제목,긍부정,링크
116,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,아이뉴스24,"카카오게임즈, '아키에이지 워' 프리뷰 트레일러 공개",2,http://www.inews24.com/view/1539992
117,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,게임메카,[포토] 지스타 전시장에 우뚝 선 카카오게임즈 궁전,2,https://www.gamemeca.com/mv.php?inflow=naver_s&gid=1688714
118,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,그린포스트코리아,"[지스타2022] 카카오게임즈, '아키에이지 워' 트레일러 공개",2,http://www.greenpostkorea.co.kr/news/articleView.html?idxno=203136
119,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,스포츠한국,"카카오게임즈, 지스타서 '아키에이지2' 인게임 영상 공개",2,http://sports.hankooki.com/news/articleView.html?idxno=6812699
120,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,게임동아,레트로 감성 뿜뿜! 카카오게임즈 기대작 ‘가디스오더’ 지스타2022에서 만나보니,2,https://game.donga.com/105269/
121,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,데일리e스포츠,"[지스타] 카카오게임즈, '지스타'서 '아키에이지2' 영상 발표…송재경 대표 깜짝 등장",2,http://game.dailyesports.com/view.php?ud=202211171338235547da2c546b3a_26
122,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,비즈니스워치,"[지스타 2022]카카오게임즈, '아키에이지2' 최초 공개",2,http://news.bizwatch.co.kr/article/industry/2022/11/17/0016
123,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,게임조선,[지스타22] 슈트 체인지를 통한 무궁무진한 전투 스타일! 카카오게임즈 신작 '아레스',2,http://www.gamechosun.co.kr/webzine/article/view.php?no=190385
124,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,아시아투데이,"[지스타 2022]카카오게임즈, 아키에이지 워 프리뷰 트레일러 최초 공개",2,https://www.asiatoday.co.kr/view.php?key=20221117010009963
125,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,데일리e스포츠,"[지스타] 카카오게임즈, '아키에이지 워' 프리뷰 트레일러 최초 공개",2,http://game.dailyesports.com/view.php?ud=202211171702553205eb81adcc4e_26
126,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,이데일리,카카오게임즈 신작 ‘아레스’…개발사가 말하는 ‘챠밍포인트’는?,2,http://www.edaily.co.kr/news/newspath.asp?newsid=03263606632526704
127,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,빅데이터뉴스,"카카오게임즈, 지스타 현장에서 ‘아키에이지2’ 신규 영상 공개",2,http://www.thebigdata.co.kr/view.php?ud=20221117135220252262abca1943_23
128,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,글로벌E,"[지스타] 카카오게임즈 부스, 〈아레스〉 전면 내세워 눈도장",2,http://www.globale.co.kr/news/articleView.html?idxno=21753
129,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,테크M,[지스타 2022] 카카오게임즈에 미래 맡긴 반승철...'아레스'로 제2의 오딘 꿈꾸다,2,https://www.techm.kr/news/articleView.html?idxno=103855
130,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,스포츠경향,"카카오게임즈, 3연속 흥행홈런 준비 끝![지스타]",2,http://sports.khan.co.kr/news/sk_index.html?art_id=202211170928003&sec_id=560201&pt=nv
131,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,뉴스핌,"카카오게임즈, 2024년 출시될 '아키에이지2' 지스타 선공개",2,http://www.newspim.com/news/view/20221117001148
132,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,브릿지경제,"카카오게임즈, '아키에이지 워' 프리뷰 트레일러 최초 공개",2,https://www.viva100.com/main/view.php?key=20221117010005200
133,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,디지틀조선TV,카카오게임즈 지스타 2022에서 아키에이지 워·아키에이지 2 공개,2,http://www.dizzotv.com/site/data/html_dir/2022/11/17/2022111780220.html
134,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,NSP통신,"카카오게임즈, 우마무스메 신규 의상 육성 우마무스메 2명 업데이트 예고",2,http://www.nspna.com/news/?mode=view&newsid=604543
135,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,파이낸셜투데이,[G-STAR 온에어] 카카오게임즈 '아키에이지 워' 프리뷰 트레일러 최초 공개,2,http://www.ftoday.co.kr/news/articleView.html?idxno=244731
136,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,EBN,[지스타 '22] 카카오게임즈 '아키에이지2' 깜짝 공개,2,https://www.ebn.co.kr/news/view/1555367/?sc=Naver
137,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,게임샷,"MMORPG 기대작 ‘아레스’, 카카오게임즈가 퍼블리싱한 사연",2,http://www.gameshot.net/common/con_view.php?code=GA63760eb11d751
138,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,게임샷,"카카오게임즈 신작 MMORPG ‘아레스: 라이즈 오브 가디언즈’, 새로운 전설 만드나",2,http://www.gameshot.net/common/con_view.php?code=GA6373e2df4ea9f
139,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,뉴스핌,"카카오게임즈, 2024년 출시될 '아키에이지2' 지스타 선공개",2,http://www.newspim.com/news/view/20221117001148
140,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,디지털타임스,"[지스타 2022]카카오게임즈, 지스타서 `아키에이지2` 인게임 영상 공개",2,http://www.dt.co.kr/contents.html?article_no=2022111702109931820020&ref=naver
141,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,굿모닝경제,"[지스타2022] 카카오게임즈, '아키에이지2' 인게임 영상 지스타서 깜짝 공개",2,http://www.goodkyung.com/news/articleView.html?idxno=193007
142,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,그린포스트코리아,"[지스타2022] 카카오게임즈, '아키에이지2' 인게임 영상 공개",2,http://www.greenpostkorea.co.kr/news/articleView.html?idxno=203122
143,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,스포츠경향,"카카오게임즈, 3연속 흥행홈런 준비 끝![지스타]",2,http://sports.khan.co.kr/news/sk_index.html?art_id=202211170928003&sec_id=560201&pt=nv
144,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,비즈니스워치,"[지스타 2022]카카오게임즈, '아키에이지2' 최초 공개",2,http://news.bizwatch.co.kr/article/industry/2022/11/17/0016
145,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,OSEN,[사진] 지스타 2022 카카오게임즈 여전사,2,http://www.osen.co.kr/article/G1111990707
146,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,OSEN,"[사진] 지스타 2022, 검 들고 포즈 취하는 카카오게임즈 캐릭터",2,http://www.osen.co.kr/article/G1111990714
147,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,더게임스데일리,카카오게임즈 '아키에이지 워' 프리뷰 트레일러 공개,2,http://www.tgdaily.co.kr/news/articleView.html?idxno=320867
148,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,아시아에이,"[지스타2022] 카카오게임즈, '아키에이지2' 인게임 영상 깜짝 공개",2,http://www.asiaa.co.kr/news/articleView.html?idxno=105445
149,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,아시아에이,"[지스타2022] 카카오게임즈, '아키에이지2' 인게임 영상 깜짝 공개",2,http://www.asiaa.co.kr/news/articleView.html?idxno=105445
150,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,게임동아,"지스타2022 참가한 카카오게임즈, 또 다른 비장의 무기 '아키에이지2'깜짝 공개",2,https://game.donga.com/105283/
151,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,게임톡,"카카오게임즈, 지스타에서 '아키에이지2' 영상 깜짝 발표",2,https://www.gametoc.co.kr/news/articleView.html?idxno=69729
152,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,아이뉴스24,[포토]지스타 2022 개막식 참석한 조계현 카카오게임즈 대표,2,http://www.inews24.com/view/1539913
153,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,그린포스트코리아,"[지스타2022] 카카오게임즈, '아키에이지2' 인게임 영상 공개",2,http://www.greenpostkorea.co.kr/news/articleView.html?idxno=203122
154,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,뉴스핌,"카카오게임즈, 지스타에서 '아키에이지 워' 프리뷰 영상 공개",2,http://www.newspim.com/news/view/20221117001123
155,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,비즈트리뷴,"카카오게임즈, 지스타2022서 신작 '아키에이지2' 깜짝 공개",2,http://www.biztribune.co.kr/news/articleView.html?idxno=270658
156,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,그린포스트코리아,"[지스타2022] 카카오게임즈, '아키에이지 워' 트레일러 공개",2,http://www.greenpostkorea.co.kr/news/articleView.html?idxno=203136
157,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,빅데이터뉴스,"카카오게임즈, 지스타 현장에서 ‘아키에이지2’ 신규 영상 공개",2,http://www.thebigdata.co.kr/view.php?ud=20221117135220252262abca1943_23
158,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,굿모닝경제,"[지스타2022] 카카오게임즈, '아키에이지2' 인게임 영상 지스타서 깜짝 공개",2,http://www.goodkyung.com/news/articleView.html?idxno=193007
159,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,매일경제,"카카오게임즈, ‘아키에이지2’ 지스타서 깜짝 공개…영상서 ‘키리오스’ 등장",2,https://www.mk.co.kr/article/10535098
160,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,더게임스데일리,[여기는 지스타] 카카오게임즈 '아키에이지2' 첫 공개,2,http://www.tgdaily.co.kr/news/articleView.html?idxno=320871
161,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,아시아투데이,"[지스타 2022]카카오게임즈, 아키에이지 워 프리뷰 트레일러 최초 공개",2,https://www.asiatoday.co.kr/view.php?key=20221117010009963
162,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,NSP통신,"[지스타]카카오게임즈, ‘아키에이지2’ 인게임 장면 담긴 영상 발표",2,http://www.nspna.com/news/?mode=view&newsid=604745
163,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,FETV,"[지스타 2022] 카카오게임즈, 지스타 2022 현장에서 ‘아키에이지2’ 깜짝 발표",2,https://www.fetv.co.kr/news/article.html?no=128510
164,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,매일경제,"카카오게임즈, ‘아키에이지2’ 지스타서 깜짝 공개…영상서 ‘키리오스’ 등장",2,https://www.mk.co.kr/article/10535098
165,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,이코노미스트,"카카오게임즈, ‘아키에이지2’ 인게임 영상 깜짝 공개 [지스타 2022 현장에서]",2,https://economist.co.kr/2022/11/17/it/general/20221117150452241.html
166,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,이코노미스트,"카카오게임즈, ‘아키에이지2’ 인게임 영상 깜짝 공개 [지스타 2022 현장에서]",2,https://economist.co.kr/2022/11/17/it/general/20221117150452241.html
167,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,빅데이터뉴스,"카카오게임즈, ‘아키에이지 워’ 프리뷰 트레일러 최초 공개…""20일까지 지스타 참가""",2,http://www.thebigdata.co.kr/view.php?ud=2022111712112021712d2db879fd_23
168,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,CNB뉴스,"카카오게임즈, ‘아키에이지 워’ 프리뷰 트레일러 최초 공개",2,https://www.cnbnews.com/news/article.html?no=574329
169,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,블로터,"[여기는 지스타]'여전한 게임 사랑'…남궁훈 카카오 전 대표, 조용히 부스 관람",1,http://www.bloter.net/newsView/blt202211170015
170,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,빅데이터뉴스,"카카오게임즈, ‘아키에이지 워’ 프리뷰 트레일러 최초 공개…""20일까지 지스타 참가""",2,http://www.thebigdata.co.kr/view.php?ud=2022111712112021712d2db879fd_23
171,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,게임뷰,"[현장] 카카오게임즈, 신작 '아레스' 체험존에 관심 집중",2,http://www.gamevu.co.kr/news/articleView.html?idxno=25035
172,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,게임샷,"MMORPG 기대작 ‘아레스’, 카카오게임즈가 퍼블리싱한 사연",2,http://www.gameshot.net/common/con_view.php?code=GA63760eb11d751
173,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,이투데이,[지스타 2022] 카카오게임즈 ‘아키에이지2’ 영상 공개되자 “와~” 환호성,2,https://www.etoday.co.kr/news/view/2193639
174,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,테크M,[지스타 2022] 카카오게임즈에 미래 맡긴 반승철...'아레스'로 제2의 오딘 꿈꾸다,2,https://www.techm.kr/news/articleView.html?idxno=103855
175,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,게임동아,"지스타2022 참가한 카카오게임즈, 또 다른 비장의 무기 '아키에이지2'깜짝 공개",2,https://game.donga.com/105283/
176,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,바이라인네트워크,"[지스타2022] 카카오게임즈, ‘아키에이지 워’ 예고영상 첫 공개",2,https://byline.network/?p=9004111222488097
177,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,게임포커스,"[지스타22]'다크어벤저' 개발진의 SF MMORPG, 카카오게임즈 '아레스: 라이즈 오브 가디언즈'",2,http://gamefocus.co.kr/detail.php?number=135733
178,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,게임뷰,"[현장] 카카오게임즈, 신작 '에버소울' 캐릭터 코스프레",2,http://www.gamevu.co.kr/news/articleView.html?idxno=25040
179,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,아시아투데이,"조계현 카카오게임즈 대표 ""올해 지스타, 시연 중심 부스"" 자부심",2,https://www.asiatoday.co.kr/view.php?key=20221117001814571
180,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,비즈트리뷴,"카카오게임즈, 지스타2022서 신작 '아키에이지2' 깜짝 공개",2,http://www.biztribune.co.kr/news/articleView.html?idxno=270658
181,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,FETV,"[지스타 2022] 카카오게임즈, 지스타 2022 현장에서 ‘아키에이지2’ 깜짝 발표",2,https://www.fetv.co.kr/news/article.html?no=128510
182,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,한국경제,"카카오게임즈, 지스타 2022서 '아키에이지2' 깜짝 공개",2,https://www.hankyung.com/it/article/202211176502i
183,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,게임뷰,"[지스타를 빛낼 게임] 전작의 장점 계승작, 카카오게임즈 '아키에이지2'",2,http://www.gamevu.co.kr/news/articleView.html?idxno=24994
184,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,게임포커스,"[지스타22]신작과 함께 돌아온 카카오게임즈, ‘지스타 2022’에 ‘아레스’ ‘가디스오더’ 등 출품",2,http://gamefocus.co.kr/detail.php?number=135882
185,2022-11-16,44800,150,44900,45450,44500,466659,0.002232143,1,2022-11-17,파이낸셜투데이,[G-STAR 온에어] 카카오게임즈 '아키에이지 워' 프리뷰 트레일러 최초 공개,2,http://www.ftoday.co.kr/news/articleView.html?idxno=244731
